#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:46:23       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     23      3 
 20260818    11:46:24       0    446     77      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:46:25       0    446     71      -    100     22      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:46:26       0    447     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:46:27       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:46:28       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      4 
 20260818    11:46:29       0    450     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:46:30       0    449     76      -    100    100      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:46:31       0    450     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:46:32       0    446     72      -     99    100      0      0      0      0  10251   2580  23156     46      0      0      0 
 20260818    11:46:33       0    447     77      -    100      1      0      0      0      0  10251   2325  23156     46      0     10      5 
 20260818    11:46:34       0    448     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:46:35       0    444     71      -     99    100      0      0      0      0  10251   2595  23156     46      0  13716    406 
 20260818    11:46:36       0    449     78      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:46:37       0    446     78      -    100      1      0      0      0      0  10251   2370  23156     46      0      0      0 
 20260818    11:46:38       0    451     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     10      6 
 20260818    11:46:40       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:46:41       0    449     78      -    100      7      0      0      0      0  10251   2430  23156     46      0     11      4 
 20260818    11:46:42       0    448     77      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:46:43       0    446     73      -    100     88      0      0      0      0  10251   2400  23156     46      0      0      0 
 20260818    11:46:44       0    447     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      1 
 20260818    11:46:45       0    449     78      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:46:46       0    449     75      -    100    100      0      0      0      0  10251   2190  23156     46      0     12      5 
 20260818    11:46:47       0    447     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:46:48       0    445     73      -     99     68      0      0      0      0  10251   2460  23156     46      0      0      0 
 20260818    11:46:49       0    448     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:46:50       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:46:51       0    448     78      -    100      2      0      0      0      0  10251   2340  23156     46      0      8      3 
 20260818    11:46:52       0    448     77      -    100      1      0      0      0      0  10251   2325  23156     46      0      1      0 
 20260818    11:46:53       0    444     77      -     99     85      0      0      0      0  10251   2580  23156     46      0      0      0 
 20260818    11:46:54       0    448     77      -    100      1      0      0      0      0  10251   2280  23156     46      0      8      6 
 20260818    11:46:55       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:46:56       0    444     77      -     99     85      0      0      0      0  10251   2580  23156     46      0     10    959 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:46:57       0    447     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:46:58       0    446     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:46:59       0    453     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      3      3 
 20260818    11:47:01       0    454     77      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      2 
